lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.2414952,-75.2837862,GILLINDER ST & DEAD END;  LANSDALE; Station 345; 2015-12-29 @ 20:21:11;,,EMS: CARDIAC EMERGENCY,12/29/2015 20:21,LANSDALE,GILLINDER ST & DEAD END,1
40.2567249,-75.4654552,ARCH ST & WALNUT ST; LIMERICK; 2015-12-29 @ 20:15:39;,19473,Traffic: VEHICLE ACCIDENT -,12/29/2015 20:15,LIMERICK,ARCH ST & WALNUT ST,1
40.112606,-75.339019,MAIN ST & ARCH ST; NORRISTOWN; 2015-12-29 @ 20:15:39;,19401,Traffic: VEHICLE ACCIDENT -,12/29/2015 20:15,NORRISTOWN,MAIN ST & ARCH ST,1
40.2685653,-75.6244597,CHARLOTTE ST & ORLANDO RD;  UPPER POTTSGROVE; Station 329; 2015-12-29 @ 20:33:13;,19464,EMS: VEHICLE ACCIDENT,12/29/2015 20:33,UPPER POTTSGROVE,CHARLOTTE ST & ORLANDO RD,1
40.2685653,-75.6244597,CHARLOTTE ST & ORLANDO RD; UPPER POTTSGROVE; 2015-12-29 @ 20:33:03-Station:STA79;,19464,Fire: VEHICLE ACCIDENT,12/29/2015 20:33,UPPER POTTSGROVE,CHARLOTTE ST & ORLANDO RD,1
40.2685653,-75.6244597,CHARLOTTE ST & ORLANDO RD; UPPER POTTSGROVE; 2015-12-29 @ 20:34:14;,19464,Traffic: VEHICLE ACCIDENT -,12/29/2015 20:34,UPPER POTTSGROVE,CHARLOTTE ST & ORLANDO RD,1
40.1537535,-75.1216041,EASTON RD & LAWNTON RD;  UPPER MORELAND; Station 381; 2015-12-29 @ 20:42:31;,19090,EMS: CARDIAC EMERGENCY,12/29/2015 20:42,UPPER MORELAND,EASTON RD & LAWNTON RD,1
40.2685653,-75.6244597,CHARLOTTE ST & ORLANDO RD;  LOWER POTTSGROVE; Station 329; 2015-12-29 @ 20:33:13;,19464,EMS: VEHICLE ACCIDENT,12/29/2015 20:33,LOWER POTTSGROVE,CHARLOTTE ST & ORLANDO RD,1
40.2685653,-75.6244597,CHARLOTTE ST & ORLANDO RD; LOWER POTTSGROVE; 2015-12-29 @ 20:33:03-Station:STA79;,19464,Fire: VEHICLE ACCIDENT,12/29/2015 20:33,LOWER POTTSGROVE,CHARLOTTE ST & ORLANDO RD,1
40.146865,-75.3952095,RIDGE PIKE & N PARK AVE; LOWER PROVIDENCE; 2015-12-29 @ 20:44:52;,19403,Traffic: VEHICLE ACCIDENT -,12/29/2015 20:44,LOWER PROVIDENCE,RIDGE PIKE & N PARK AVE,1
40.2685653,-75.6244597,CHARLOTTE ST & ORLANDO RD; LOWER POTTSGROVE; 2015-12-29 @ 20:34:14;,19464,Traffic: VEHICLE ACCIDENT -,12/29/2015 20:34,LOWER POTTSGROVE,CHARLOTTE ST & ORLANDO RD,1
40.2501139,-75.6392307,JEFFERSON AVE;  POTTSTOWN; Station 329; 2015-12-29 @ 20:46:57;,19464,EMS: UNKNOWN MEDICAL EMERGENCY,12/29/2015 20:46,POTTSTOWN,JEFFERSON AVE,1
40.1010376,-75.3464564,BEECH  ; BRIDGEPORT; 2015-12-29 @ 20:50:49;,19405,Traffic: DISABLED VEHICLE -,12/29/2015 20:50,BRIDGEPORT,BEECH,1
40.0101458,-75.2527786,MONROE RD & MEETING HOUSE LN;  LOWER MERION; Station 313; 2015-12-29 @ 21:00:00;,19066,EMS: DIABETIC EMERGENCY,12/29/2015 21:00,LOWER MERION,MONROE RD & MEETING HOUSE LN,1
40.1305332,-75.4049379,EGYPT RD & WEDGEWOOD WAY; LOWER PROVIDENCE; 2015-12-29 @ 20:59:31;,19403,Traffic: DISABLED VEHICLE -,12/29/2015 20:59,LOWER PROVIDENCE,EGYPT RD & WEDGEWOOD WAY,1
40.2459549,-75.6362073,CHESTNUT ST;  POTTSTOWN; Station 329; 2015-12-29 @ 20:46:57;,19464,EMS: UNKNOWN MEDICAL EMERGENCY,12/29/2015 20:46,POTTSTOWN,CHESTNUT ST,1
40.1481158,-75.2125132,BETHLEHEM PIKE & S BETHLEHEM PIKE; UPPER DUBLIN; 2015-12-29 @ 21:05:26;,19002,Traffic: VEHICLE ACCIDENT -,12/29/2015 21:05,UPPER DUBLIN,BETHLEHEM PIKE & S BETHLEHEM PIKE,1
40.0812601,-75.1370254,LIMEKILN PIKE & RT309 EXPY SB;  CHELTENHAM; Station 358A; 2015-12-29 @ 21:10:57;,,EMS: CVA/STROKE,12/29/2015 21:10,CHELTENHAM,LIMEKILN PIKE & RT309 EXPY SB,1
40.0837614,-75.1422046,WASHINGTON LN & W CHURCH RD;  CHELTENHAM; Station 358A; 2015-12-29 @ 21:11:49;,19095,EMS: CARDIAC EMERGENCY,12/29/2015 21:11,CHELTENHAM,WASHINGTON LN & W CHURCH RD,1
40.1670212,-75.2902532,DEKALB PIKE & SKIPPACK PIKE; WHITPAIN; 2015-12-29 @ 21:16:04;,19422,Traffic: VEHICLE ACCIDENT -,12/29/2015 21:16,WHITPAIN,DEKALB PIKE & SKIPPACK PIKE,1
40.0951086,-75.4058052,1ST AVE;  UPPER MERION; Station 317; 2015-12-29 @ 21:38:48;,,EMS: VEHICLE ACCIDENT,12/29/2015 21:38,UPPER MERION,1ST AVE,1
40.1477366,-75.1785276,MUNDOCK RD & SUSQUEHANNA RD;  UPPER DUBLIN; Station 351; 2015-12-29 @ 21:39:12;,19034,EMS: FALL VICTIM,12/29/2015 21:39,UPPER DUBLIN,MUNDOCK RD & SUSQUEHANNA RD,1
40.2548299,-75.6449893,HANOVER ST & WEST ST;  POTTSTOWN; Station 329; 2015-12-29 @ 21:38:15;,19464,EMS: HEAD INJURY,12/29/2015 21:38,POTTSTOWN,HANOVER ST & WEST ST,1
40.0947849,-75.4172601,1ST AVE & N GULPH RD; UPPER MERION; 2015-12-29 @ 21:38:49;,19087,Traffic: VEHICLE ACCIDENT -,12/29/2015 21:38,UPPER MERION,1ST AVE & N GULPH RD,1
40.0698321,-75.3162951,RAMP MATSONFORD RD TO I476 NB & RAMP I76 TO I476 NB; WEST CONSHOHOCKEN; 2015-12-29 @ 21:42:10;,,Traffic: DISABLED VEHICLE -,12/29/2015 21:42,WEST CONSHOHOCKEN,RAMP MATSONFORD RD TO I476 NB & RAMP I76 TO I476 NB,1
40.1074003,-75.113206,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2015-12-29 @ 21:48:02;,19046,EMS: BACK PAINS/INJURY,12/29/2015 21:48,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.222882,-75.3987889,PERRY LN & DEAD END;  SKIPPACK; Station 336; 2015-12-29 @ 22:10:32;,,EMS: CARDIAC EMERGENCY,12/29/2015 22:10,SKIPPACK,PERRY LN & DEAD END,1
40.2485225,-75.2862415,W 5TH ST & N TOWAMENCIN AVE; LANSDALE; 2015-12-29 @ 22:17:58;,19446,Traffic: DISABLED VEHICLE -,12/29/2015 22:17,LANSDALE,W 5TH ST & N TOWAMENCIN AVE,1
40.2616133,-75.6317562,CHARLOTTE ST & MAPLEWOOD DR;  POTTSTOWN; Station 329; 2015-12-29 @ 22:26:39;,19464,EMS: FALL VICTIM,12/29/2015 22:26,POTTSTOWN,CHARLOTTE ST & MAPLEWOOD DR,1
40.1410914,-75.1164846,MORELAND RD & MORELAND RD; UPPER MORELAND; 2015-12-29 @ 22:30:45;,19090,Traffic: VEHICLE ACCIDENT -,12/29/2015 22:30,UPPER MORELAND,MORELAND RD & MORELAND RD,1
40.4030729,-75.4998641,MAIN ST & CHURCH ST;  PENNSBURG; Station 369; 2015-12-29 @ 22:32:53;,18041,EMS: ABDOMINAL PAINS,12/29/2015 22:32,PENNSBURG,MAIN ST & CHURCH ST,1
40.2453741,-75.6496302,WASHINGTON ST & DEAD END;  POTTSTOWN; Station 329; 2015-12-29 @ 22:41:29;,,EMS: RESPIRATORY EMERGENCY,12/29/2015 22:41,POTTSTOWN,WASHINGTON ST & DEAD END,1
39.999565,-75.272752,LANCASTER AVE & CLOVER HILL RD; LOWER MERION; 2015-12-29 @ 22:44:10;,19096,Traffic: DISABLED VEHICLE -,12/29/2015 22:44,LOWER MERION,LANCASTER AVE & CLOVER HILL RD,1
40.3309797,-75.4566242,MAIN ST & MAGAZINE RD; MARLBOROUGH; 2015-12-29 @ 22:53:05-Station:STA42;,18054,Fire: FIRE ALARM,12/29/2015 22:53,MARLBOROUGH,MAIN ST & MAGAZINE RD,1
40.1154061,-75.2971234,PLYMOUTH RD & RAMP I476 NB TO PLYMOUTH RD; PLYMOUTH; 2015-12-29 @ 22:53:34;,19462,Traffic: DISABLED VEHICLE -,12/29/2015 22:53,PLYMOUTH,PLYMOUTH RD & RAMP I476 NB TO PLYMOUTH RD,1
40.3093345,-75.3209221,E BROAD ST & N MAIN ST; TELFORD; 2015-12-29 @ 22:54:12;,18964,Traffic: VEHICLE ACCIDENT -,12/29/2015 22:54,TELFORD,E BROAD ST & N MAIN ST,1
40.2290075,-75.3878525,RT100 NB & RT422 OVERPASS; CHESTER COUNTY; 2015-12-29 @ 23:01:26;,,Traffic: DISABLED VEHICLE -,12/29/2015 23:01,CHESTER COUNTY,RT100 NB & RT422 OVERPASS,1
40.2478721,-75.6437149,WALNUT ST & N FRANKLIN ST;  POTTSTOWN; Station 329; 2015-12-29 @ 23:30:35;,19464,EMS: STABBING,12/29/2015 23:30,POTTSTOWN,WALNUT ST & N FRANKLIN ST,1
40.1015258,-75.3632403,ROSS RD & SPRING LN; UPPER MERION; 2015-12-29 @ 23:46:56-Station:STA49;,19406,Fire: FIRE ALARM,12/29/2015 23:46,UPPER MERION,ROSS RD & SPRING LN,1
40.2290075,-75.3878525,NO LOCATION - NEIGHBORING COUNTY;  CHESTER COUNTY; Station EMS; 2015-12-29 @ 23:47:36;,,EMS: SUBJECT IN PAIN,12/29/2015 23:47,CHESTER COUNTY,NO LOCATION - NEIGHBORING COUNTY,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-29 @ 23:52:43;,19403,EMS: GENERAL WEAKNESS,12/29/2015 23:52,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.249422,-75.6482058,BEECH ST & PENN ST;  POTTSTOWN; Station 329; 2015-12-29 @ 23:54:44;,19464,EMS: SUBJECT IN PAIN,12/29/2015 23:54,POTTSTOWN,BEECH ST & PENN ST,1
40.1190526,-75.1869368,PLYMOUTH AVE & EHRENPFORT AVE;  SPRINGFIELD; Station 311; 2015-12-30 @ 00:00:49;,19075,EMS: FALL VICTIM,12/30/2015 0:00,SPRINGFIELD,PLYMOUTH AVE & EHRENPFORT AVE,1
40.1224565,-75.4145061,JEFFERSON AVE & VAN BUREN AVE;  LOWER PROVIDENCE; Station 322A; 2015-12-29 @ 23:59:48;,19403,EMS: GENERAL WEAKNESS,12/29/2015 23:59,LOWER PROVIDENCE,JEFFERSON AVE & VAN BUREN AVE,1
40.1324651,-75.1442211,OSBOURNE AVE & TURNER AVE;  ABINGTON; Station 381; 2015-12-29 @ 23:58:16;,19001,EMS: MEDICAL ALERT ALARM,12/29/2015 23:58,ABINGTON,OSBOURNE AVE & TURNER AVE,1
40.1247752,-75.2931878,GERMANTOWN PIKE & HALLOWELL RD;  PLYMOUTH; Station 308; 2015-12-30 @ 00:04:39;,19462,EMS: CARDIAC EMERGENCY,12/30/2015 0:04,PLYMOUTH,GERMANTOWN PIKE & HALLOWELL RD,1
40.0936071,-75.2986743,TURF LN & COLWELL LN;  PLYMOUTH; Station 308; 2015-12-30 @ 00:07:46;,19428,EMS: RESPIRATORY EMERGENCY,12/30/2015 0:07,PLYMOUTH,TURF LN & COLWELL LN,1
40.1414828,-75.117142,MORELAND RD & EASTON RD; ABINGTON; 2015-12-30 @ 00:28:12;,19090,Traffic: DISABLED VEHICLE -,12/30/2015 0:28,ABINGTON,MORELAND RD & EASTON RD,1
40.1201276,-75.3501929,GEORGE ST & HAWS ALY;  NORRISTOWN; Station 308A; 2015-12-30 @ 00:43:50;,19401,EMS: CARDIAC EMERGENCY,12/30/2015 0:43,NORRISTOWN,GEORGE ST & HAWS ALY,1
40.2760174,-75.6084306,N KEIM ST & N CHARLOTTE ST; LOWER POTTSGROVE; 2015-12-30 @ 00:42:18;,19464,Traffic: ROAD OBSTRUCTION -,12/30/2015 0:42,LOWER POTTSGROVE,N KEIM ST & N CHARLOTTE ST,1
40.3756465,-75.4852762,MIMOSA CT & APPLE ST;  RED HILL; Station 369; 2015-12-30 @ 00:46:58;,18076,EMS: CARDIAC EMERGENCY,12/30/2015 0:46,RED HILL,MIMOSA CT & APPLE ST,1
40.2509691,-75.2744465,BROAD ST & MONTGOMERY ST; HATFIELD TOWNSHIP; 2015-12-30 @ 00:47:54;,19446,Traffic: VEHICLE ACCIDENT -,12/30/2015 0:47,HATFIELD TOWNSHIP,BROAD ST & MONTGOMERY ST,1
40.2109404,-75.2782317,WASHINGTON AVE & POPLAR ALY;  NORTH WALES; Station 345B; 2015-12-30 @ 01:07:35;,19454,EMS: ABDOMINAL PAINS,12/30/2015 1:07,NORTH WALES,WASHINGTON AVE & POPLAR ALY,1
40.4066554,-75.5135165,MORRIS RD & COLONIAL DR;  EAST GREENVILLE; Station 369; 2015-12-30 @ 01:17:06;,18041,EMS: ALLERGIC REACTION,12/30/2015 1:17,EAST GREENVILLE,MORRIS RD & COLONIAL DR,1
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; Station 308; 2015-12-30 @ 01:18:45;,19401,EMS: SUBJECT IN PAIN,12/30/2015 1:18,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE,1
40.2459674,-75.259767,LANSDALE AVE & MANOR DR; MONTGOMERY; 2015-12-30 @ 01:17:55;,19446,Traffic: VEHICLE ACCIDENT -,12/30/2015 1:17,MONTGOMERY,LANSDALE AVE & MANOR DR,1
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; Station 308; 2015-12-30 @ 01:29:29;,19401,EMS: SYNCOPAL EPISODE,12/30/2015 1:29,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE,1
40.201824,-75.5372592,JOAC CIR & COUNTRY CLUB RD;  LIMERICK; Station 325; 2015-12-30 @ 01:26:34;,19468,EMS: HEMORRHAGING,12/30/2015 1:26,LIMERICK,JOAC CIR & COUNTRY CLUB RD,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-30 @ 01:53:03;,19403,EMS: RESPIRATORY EMERGENCY,12/30/2015 1:53,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.1082672,-75.3062326,BLUEROUTE  & CROSS COUNTY TRL UNDERPASS; PLYMOUTH; 2015-12-30 @ 01:59:42;,,Traffic: VEHICLE ACCIDENT -,12/30/2015 1:59,PLYMOUTH,BLUEROUTE  & CROSS COUNTY TRL UNDERPASS,1
40.1035238,-75.4165262,PENN CIR & PARKVIEW DR; UPPER MERION; 2015-12-30 @ 02:01:11-Station:STA47;,19406,Fire: RESCUE - ELEVATOR,12/30/2015 2:01,UPPER MERION,PENN CIR & PARKVIEW DR,1
40.2449124,-75.6443631,FRANKLIN ST & HIGH ST; POTTSTOWN; 2015-12-30 @ 02:08:02-Station:STA69;,19464,Fire: DEBRIS/FLUIDS ON HIGHWAY,12/30/2015 2:08,POTTSTOWN,FRANKLIN ST & HIGH ST,1
40.2449124,-75.6443631,FRANKLIN ST & HIGH ST; POTTSTOWN; 2015-12-30 @ 02:08:05;,19464,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,12/30/2015 2:08,POTTSTOWN,FRANKLIN ST & HIGH ST,1
40.1890412,-75.4424657,HILDEBIDLE DR & ALLISON CIR;  LOWER PROVIDENCE; Station 322; 2015-12-30 @ 02:43:37;,19426,EMS: FALL VICTIM,12/30/2015 2:43,LOWER PROVIDENCE,HILDEBIDLE DR & ALLISON CIR,1
40.1437704,-75.0924943,TERWOOD RD & PIKE CIR;  UPPER MORELAND; Station 381; 2015-12-30 @ 02:45:45;,19006,EMS: UNCONSCIOUS SUBJECT,12/30/2015 2:45,UPPER MORELAND,TERWOOD RD & PIKE CIR,1
40.1152488,-75.3413789,DEKALB ST & E AIRY ST;  NORRISTOWN; Station 308A; 2015-12-30 @ 03:00:49;,19401,EMS: CARBON MONOXIDE DETECTOR,12/30/2015 3:00,NORRISTOWN,DEKALB ST & E AIRY ST,1
40.1152488,-75.3413789,DEKALB ST & E AIRY ST; NORRISTOWN; 2015-12-30 @ 03:00:31-Station:STA27;,19401,Fire: CARBON MONOXIDE DETECTOR,12/30/2015 3:00,NORRISTOWN,DEKALB ST & E AIRY ST,1
40.1539627,-75.113051,YORK RD & SAMPSON AVE;  UPPER MORELAND; Station 381; 2015-12-30 @ 03:01:43;,19090,EMS: FEVER,12/30/2015 3:01,UPPER MORELAND,YORK RD & SAMPSON AVE,1
40.183967,-75.5228942,ORCHARD CT & VAUGHN RD;  UPPER PROVIDENCE; Station 325; 2015-12-30 @ 03:02:55;,19468,EMS: SEIZURES,12/30/2015 3:02,UPPER PROVIDENCE,ORCHARD CT & VAUGHN RD,1
40.3054049,-75.5324961,BIG RD & IVY LN; UPPER FREDERICK; 2015-12-30 @ 03:08:31;,19492,Traffic: VEHICLE ACCIDENT -,12/30/2015 3:08,UPPER FREDERICK,BIG RD & IVY LN,1
40.075987,-75.120908,CADWALADER AVE & SHOEMAKER RD;  CHELTENHAM; Station 358; 2015-12-30 @ 03:09:18;,19027,EMS: RESPIRATORY EMERGENCY,12/30/2015 3:09,CHELTENHAM,CADWALADER AVE & SHOEMAKER RD,1
40.1569499,-75.3292974,STONY WAY & DEER RUN;  EAST NORRITON; Station 308B; 2015-12-30 @ 03:06:52;,19403,EMS: DEHYDRATION,12/30/2015 3:06,EAST NORRITON,STONY WAY & DEER RUN,1
40.3106972,-75.5390452,BIG RD & HOFFMANSVILLE RD; NEW HANOVER; 2015-12-30 @ 03:08:31;,19525,Traffic: VEHICLE ACCIDENT -,12/30/2015 3:08,NEW HANOVER,BIG RD & HOFFMANSVILLE RD,1
40.0156033,-75.3003919,MONTGOMERY AVE & GRAYS LN;  LOWER MERION; Station 313; 2015-12-30 @ 03:28:28;,19041,EMS: RESPIRATORY EMERGENCY,12/30/2015 3:28,LOWER MERION,MONTGOMERY AVE & GRAYS LN,1
40.1769357,-75.0868134,HIGH ST ; UPPER MORELAND; 2015-12-30 @ 03:28:24;,19040,Traffic: VEHICLE ACCIDENT -,12/30/2015 3:28,UPPER MORELAND,HIGH ST,1
40.1135165,-75.3322573,HIGH ST;  ; Station 329; 2015-12-30 @ 03:32:49;,19401,EMS: VEHICLE ACCIDENT,12/30/2015 3:32,,HIGH ST,1
40.1135165,-75.3322573,HIGH ST; ; 2015-12-30 @ 03:32:28-Station:STA58;,19401,Fire: VEHICLE ACCIDENT,12/30/2015 3:32,,HIGH ST,1
40.2444861,-75.6001923,HIGH ST & SUNNYSIDE AVE;  LOWER POTTSGROVE; Station 329; 2015-12-30 @ 03:32:49;,19464,EMS: VEHICLE ACCIDENT,12/30/2015 3:32,LOWER POTTSGROVE,HIGH ST & SUNNYSIDE AVE,1
40.2444861,-75.6001923,HIGH ST & SUNNYSIDE AVE; LOWER POTTSGROVE; 2015-12-30 @ 03:32:28-Station:STA58;,19464,Fire: VEHICLE ACCIDENT,12/30/2015 3:32,LOWER POTTSGROVE,HIGH ST & SUNNYSIDE AVE,1
40.2444861,-75.6001923,HIGH ST & SUNNYSIDE AVE; LOWER POTTSGROVE; 2015-12-30 @ 03:28:24;,19464,Traffic: VEHICLE ACCIDENT -,12/30/2015 3:28,LOWER POTTSGROVE,HIGH ST & SUNNYSIDE AVE,1
40.1572457,-75.518755,DREIBELBIS RD & BENNINGTON RD; UPPER PROVIDENCE; 2015-12-30 @ 03:40:23;,19460,Traffic: VEHICLE ACCIDENT -,12/30/2015 3:40,UPPER PROVIDENCE,DREIBELBIS RD & BENNINGTON RD,1
40.3280735,-75.33334,MAIN ST & E CHURCH AVE; TELFORD; 2015-12-30 @ 04:08:57;,18969,Traffic: DISABLED VEHICLE -,12/30/2015 4:08,TELFORD,MAIN ST & E CHURCH AVE,1
40.1842369,-75.6005926,STONY RUN RD & BETHEL CHURCH RD;  CHESTER COUNTY; Station EMS; 2015-12-30 @ 04:18:10;,19475,EMS: FALL VICTIM,12/30/2015 4:18,CHESTER COUNTY,STONY RUN RD & BETHEL CHURCH RD,1
40.2679117,-75.3591423,CLEMENS RD & YODER RD; LOWER SALFORD; 2015-12-30 @ 04:44:58;,19438,Traffic: VEHICLE ACCIDENT -,12/30/2015 4:44,LOWER SALFORD,CLEMENS RD & YODER RD,1
40.2622021,-75.3011775,LEON DR & SOURWOOD DR;  HATFIELD TOWNSHIP; Station 345; 2015-12-30 @ 04:58:42;,19440,EMS: CARDIAC EMERGENCY,12/30/2015 4:58,HATFIELD TOWNSHIP,LEON DR & SOURWOOD DR,1
40.304815,-75.3173732,WASHINGTON AVE & LAWN AVE; SOUDERTON; 2015-12-30 @ 05:00:39;,18964,Traffic: DISABLED VEHICLE -,12/30/2015 5:00,SOUDERTON,WASHINGTON AVE & LAWN AVE,1
39.9846647,-75.2719626,ARBORDALE RD & GARDEN RD;  LOWER MERION; Station 313; 2015-12-30 @ 05:01:15;,19096,EMS: NAUSEA/VOMITING,12/30/2015 5:01,LOWER MERION,ARBORDALE RD & GARDEN RD,1
40.1508958,-75.1274376,FITZWATERTOWN RD & BARTRAM RD;  UPPER MORELAND; Station 381; 2015-12-30 @ 05:14:34;,19090,EMS: CARDIAC EMERGENCY,12/30/2015 5:14,UPPER MORELAND,FITZWATERTOWN RD & BARTRAM RD,1
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; Station 308; 2015-12-30 @ 05:12:33;,19401,EMS: FALL VICTIM,12/30/2015 5:12,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE,1
40.1294478,-75.3120097,NEW HOPE ST & SAW MILL CT;  EAST NORRITON; Station 308; 2015-12-30 @ 05:20:05;,19401,EMS: CARDIAC EMERGENCY,12/30/2015 5:20,EAST NORRITON,NEW HOPE ST & SAW MILL CT,1
40.1208914,-75.0688687,CARSON TER & WELSH RD;  LOWER MORELAND; Station 355; 2015-12-30 @ 06:32:41;,19006,EMS: NAUSEA/VOMITING,12/30/2015 6:32,LOWER MORELAND,CARSON TER & WELSH RD,1
40.0593901,-75.1032806,BOYER RD & WALDEN RD;  CHELTENHAM; Station 358; 2015-12-30 @ 06:41:15;,19012,EMS: GENERAL WEAKNESS,12/30/2015 6:41,CHELTENHAM,BOYER RD & WALDEN RD,1
40.1058897,-75.0847407,HUNTINGDON PIKE & MOREDON RD;  ABINGTON; Station 382; 2015-12-30 @ 06:42:27;,19006,EMS: RESPIRATORY EMERGENCY,12/30/2015 6:42,ABINGTON,HUNTINGDON PIKE & MOREDON RD,1
40.006295,-75.28803,LANCASTER AVE & ARGYLE RD; LOWER MERION; 2015-12-30 @ 06:45:23;,19003,Traffic: VEHICLE ACCIDENT -,12/30/2015 6:45,LOWER MERION,LANCASTER AVE & ARGYLE RD,1
40.2212266,-75.2887369,BROAD ST & MERCK GATE 2;  UPPER GWYNEDD; Station 345B; 2015-12-30 @ 06:46:37;,,EMS: CVA/STROKE,12/30/2015 6:46,UPPER GWYNEDD,BROAD ST & MERCK GATE 2,1
40.006295,-75.28803,LANCASTER AVE & ARGYLE RD; LOWER MERION; 2015-12-30 @ 06:54:02;,19003,Traffic: VEHICLE ACCIDENT -,12/30/2015 6:54,LOWER MERION,LANCASTER AVE & ARGYLE RD,1
40.1251562,-75.1328204,INDEPENDENCE AVE & EASTON RD;  ABINGTON; Station 381; 2015-12-30 @ 07:10:28;,19001,EMS: RESPIRATORY EMERGENCY,12/30/2015 7:10,ABINGTON,INDEPENDENCE AVE & EASTON RD,1
40.1074003,-75.113206,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2015-12-30 @ 07:11:29;,19046,EMS: DIABETIC EMERGENCY,12/30/2015 7:11,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.121603,-75.351437,MARSHALL ST & HAWS AVE;  NORRISTOWN; Station 308A; 2015-12-30 @ 07:25:28;,19401,EMS: SUBJECT IN PAIN,12/30/2015 7:25,NORRISTOWN,MARSHALL ST & HAWS AVE,1
40.2062621,-75.2821824,WALNUT ST & NORTH WALES RD;  NORTH WALES; Station 345B; 2015-12-30 @ 07:27:59;,19454,EMS: HEAD INJURY,12/30/2015 7:27,NORTH WALES,WALNUT ST & NORTH WALES RD,1
40.1066987,-75.1240542,THE FAIRWAY & OLD YORK RD; ABINGTON; 2015-12-30 @ 07:31:32;,19046,Traffic: VEHICLE ACCIDENT -,12/30/2015 7:31,ABINGTON,THE FAIRWAY & OLD YORK RD,1
40.0830278,-75.1604661,GREENWOOD AVE & LONGFELLOW RD; CHELTENHAM; 2015-12-30 @ 07:39:09;,19095,Traffic: VEHICLE ACCIDENT -,12/30/2015 7:39,CHELTENHAM,GREENWOOD AVE & LONGFELLOW RD,1
40.1237949,-75.3554235,W MARSHALL ST & BUTTONWOOD ST; NORRISTOWN; 2015-12-30 @ 07:40:15;,19401,Traffic: VEHICLE ACCIDENT -,12/30/2015 7:40,NORRISTOWN,W MARSHALL ST & BUTTONWOOD ST,1
40.1516282,-75.3214073,STONEY CREEK RD & BEECHWOOD RD;  EAST NORRITON; Station 308; 2015-12-30 @ 07:45:31;,19401,EMS: RESPIRATORY EMERGENCY,12/30/2015 7:45,EAST NORRITON,STONEY CREEK RD & BEECHWOOD RD,1
40.1566208,-75.4113257,EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2015-12-30 @ 07:42:35;,19403,EMS: SYNCOPAL EPISODE,12/30/2015 7:42,LOWER PROVIDENCE,EAGLEVILLE RD & SUNDERLAND DR,1
40.2212266,-75.2887369,CHURCH ST & DEAD END;  UPPER GWYNEDD; Station 345A; 2015-12-30 @ 07:41:54;,,EMS: FALL VICTIM,12/30/2015 7:41,UPPER GWYNEDD,CHURCH ST & DEAD END,1
40.2290075,-75.3878525,RT422 BYP & RAMP RT422 EB TO RT724; CHESTER COUNTY; 2015-12-30 @ 07:51:51;,,Traffic: VEHICLE FIRE -,12/30/2015 7:51,CHESTER COUNTY,RT422 BYP & RAMP RT422 EB TO RT724,1
40.1194675,-75.0674656,HUNTINGDON PIKE & WELSH RD; LOWER MORELAND; 2015-12-30 @ 07:52:45;,19006,Traffic: VEHICLE ACCIDENT -,12/30/2015 7:52,LOWER MORELAND,HUNTINGDON PIKE & WELSH RD,1
40.1456253,-75.1747499,SUSQUEHANNA RD & WATER TOWER DR;  UPPER DUBLIN; Station 351; 2015-12-30 @ 08:04:01;,19025,EMS: SUBJECT IN PAIN,12/30/2015 8:04,UPPER DUBLIN,SUSQUEHANNA RD & WATER TOWER DR,1
40.2157491,-75.5454891,LEWIS RD & LINFIELD TRAPPE RD; LIMERICK; 2015-12-30 @ 08:05:08;,19468,Traffic: DISABLED VEHICLE -,12/30/2015 8:05,LIMERICK,LEWIS RD & LINFIELD TRAPPE RD,1
40.0893283,-75.1317412,WASHINGTON LN & TOWNSHIP LINE RD;  CHELTENHAM; Station 358A; 2015-12-30 @ 08:07:34;,19095,EMS: UNKNOWN MEDICAL EMERGENCY,12/30/2015 8:07,CHELTENHAM,WASHINGTON LN & TOWNSHIP LINE RD,1
